movie_id,title,genre0,genre1,year,cast0,cast1,director,writer,runtime,kind,distributors,languages,countries,rating,producer
1650554,Kick-Ass 2,Action,Comedy,2013,Aaron Taylor-Johnson,ChloÌÇ Grace Moretz,Jeff Wadlow,Jeff Wadlow,103,movie,B&H Film Distribution,English,USA,6.7,Adam Bohling
1731697,The Lords of Salem,Horror,Thriller,2012,Sheri Moon Zombie,Bruce Davison,Rob Zombie,Rob Zombie,101,movie,Alliance Films,English,UK,5.1,Jason Blum
1034314,Iron Sky,Action,Comedy,2012,Julia Dietze,Christopher Kirby,Timo Vuorensola,Jarmo Puskala,93,movie,Walt Disney Studios Motion Pictures Finland,English,Finland,5.9,Juergen Bloss
1649419,Lo imposible,Drama,Thriller,2012,Naomi Watts,Ewan McGregor,J.A. Bayona,Sergio G. SÌÁnchez,114,movie,Warner Bros.,English,Spain,7.6,BelÌ©n Atienza
1869425,Filly Brown,Drama,Music,2012,Gina Rodriguez,Khool-Aid Rios,Youssef Delara,David Bianchi,80,movie,Pantelion Films,English,USA,5.5,Amir Delara
2099556,Antiviral,Horror,Sci-Fi,2012,Caleb Landry Jones,Sarah Gadon,Brandon Cronenberg,Brandon Cronenberg,108,movie,TF1 International,English,Canada,5.6,Fraser Ash
1781769,Anna Karenina,Drama,Romance,2012,Matthew Macfadyen,Eric MacLennan,Joe Wright,Tom Stoppard,129,movie,Alliance Films,English,UK,6.6,Tim Bevan
2088923,The Cloth,Action,Fantasy,2013,Danny Trejo,Eric Roberts,Justin Price,Justin Price,88,movie,Revolver Entertainment,English,USA,2.6,Jennifer George
2092011,What Richard Did,Drama,Drama,2012,Jack Reynor,Fionn Walton,Lenny Abrahamson,Malcolm Campbell,88,movie,Madman Entertainment,English,Ireland,6.3,Ed Guiney
1389096,Stand Up Guys,Comedy,Crime,2012,Al Pacino,Christopher Walken,Fisher Stevens,Noah Haidle,95,movie,ADS Service,English,USA,6.5,Matt Berenson
1838475,Tomorrow You're Gone,Thriller,Thriller,2012,Michelle Monaghan,Willem Dafoe,David Jacobson,Matthew F. Jones,93,movie,Albatros Film,English,USA,3.7,Mike Crawford
1230215,Not Fade Away,Drama,Drama,2012,John Magaro,Jack Huston,David Chase,David Chase,112,movie,Paramount Pictures Entertainment,English,USA,6,David Chase
2066176,Any Day Now,Drama,Drama,2012,Alan Cumming,Garret Dillahunt,Travis Fine,Travis Fine,98,movie,Bitters End,English,USA,7.5,George Arthur Bloom
1934458,Under the Bed,Horror,Horror,2012,Jonny Weston,Gattlin Griffith,Steven C. Miller,Eric Stolze,87,movie,XLrator Media,English,USA,4.6,William Clevinger
1867086,The Outback,Animation,Adventure,2012,Charlie Bewley,Lielle Tova Blinkoff,Kyung Ho Lee,Scott Clevenger,85,movie,Blue Sky Media,English,South Korea,4.6,Daniel Chuba
144117,The Boondock Saints,Action,Crime,1999,Willem Dafoe,Sean Patrick Flanery,Troy Duffy,Troy Duffy,108,movie,Indican Pictures,English,Canada,7.9,Ashok Amritraj
83907,The Evil Dead,Horror,Horror,1981,Bruce Campbell,Ellen Sandweiss,Sam Raimi,Sam Raimi,85,movie,New Line Cinema,English,USA,7.6,Bruce Campbell
453562,42,Biography,Drama,2013,Chadwick Boseman,Harrison Ford,Brian Helgeland,Brian Helgeland,128,movie,Warner Bros.,English,USA,7.5,Jason Clark
1288558,Evil Dead,Horror,Horror,2013,Jane Levy,Shiloh Fernandez,Fede Alvarez,Fede Alvarez,91,movie,ACME Film,English,USA,6.5,Bruce Campbell
795461,Scary Movie 5,Comedy,Comedy,2013,Ashley Tisdale,Simon Rex,Malcolm D. Lee,David Zucker,86,movie,CP Digital,English,USA,3.5,Brian Bell
1235522,Broken City,Crime,Drama,2013,Mark Wahlberg,Russell Crowe,Allen Hughes,Brian Tucker,109,movie,Alfa Films,English,USA,6.2,Brandt Andersen
1321870,Gangster Squad,Action,Crime,2013,Sean Penn,Holt McCallany,Ruben Fleischer,Will Beall,113,movie,CinematogrÌÁfica Blancica (CB),English,USA,6.8,Bruce Berman
1905041,Furious 6,Action,Crime,2013,Vin Diesel,Paul Walker,Justin Lin,Chris Morgan,130,movie,B&H Film Distribution,English,USA,7.2,Vin Diesel
1980209,Pain & Gain,Action,Comedy,2013,Mark Wahlberg,Dwayne Johnson,Michael Bay,Christopher Markus,129,movie,BestFilm.eu,English,USA,6.5,Michael Bay
1659338,The Numbers Station,Action,Thriller,2013,John Cusack,Malin Akerman,Kasper Barfoed,F. Scott Frazier,89,movie,Content Media,English,UK,5.6,Peter Bevan
2023587,Mama,Horror,Horror,2013,Jessica Chastain,Nikolaj Coster-Waldau,AndrÌ©s Muschietti,AndrÌ©s Muschietti,100,movie,B&H Film Distribution,English,Canada,6.2,J. Miles Dale
1551630,Pawn,Crime,Mystery,2013,Marton Csokas,Nikki Reed,David A. Armstrong,Jay Anthony White,88,movie,Anchor Bay Entertainment (UK),English,USA,5.7,Michael Becker
1253863,300: Rise of an Empire,Action,Drama,2014,Sullivan Stapleton,Eva Green,Noam Murro,Zack Snyder,102,movie,20th Century Fox,English,USA,6.3,Mark Canton
2070862,Temptation: Confessions of a Marriage Counselor,Drama,Thriller,2013,Jurnee Smollett-Bell,Lance Gross,Tyler Perry,Tyler Perry,111,movie,Entertainment One,English,USA,4.9,Ozzie Areu
1727388,The Way Way Back,Comedy,Drama,2013,Steve Carell,Toni Collette,Nat Faxon,Nat Faxon,103,movie,20th Century Fox Netherlands,English,USA,7.4,Nat Faxon
2191701,Grown Ups 2,Comedy,Comedy,2013,Adam Sandler,Kevin James,Dennis Dugan,Fred Wolf,101,movie,Andes Films,English,USA,5.4,Barry Bernardi
2387433,Dark Skies,Horror,Sci-Fi,2013,Keri Russell,Josh Hamilton,Scott Stewart,Scott Stewart,97,movie,Alliance Films,English,USA,6.3,Jason Blum
1502417,Assassins Run,Action,Crime,2013,Christian Slater,Sofya Skya,Robert Crombie,Diana Cohen,88,movie,Grindstone Entertainment Group,English,USA,4.4,Irina Burakova
1854564,Percy Jackson: Sea of Monsters,Adventure,Family,2013,Logan Lerman,Alexandra Daddario,Thor Freudenthal,Marc Guggenheim,106,movie,20th Century Fox Netherlands,English,USA,5.9,Bill Bannerman
2132285,The Bling Ring,Biography,Crime,2013,Katie Chang,Israel Broussard,Sofia Coppola,Sofia Coppola,90,movie,FilmNation Entertainment,English,USA,5.6,Francis Ford Coppola
2024432,Identity Thief,Comedy,Crime,2013,Jason Bateman,Melissa McCarthy,Seth Gordon,Craig Mazin,111,movie,B&H Film Distribution,English,USA,5.7,Pamela Abdy
1931435,The Big Wedding,Comedy,Comedy,2013,Robert De Niro,Katherine Heigl,Justin Zackham,Justin Zackham,89,movie,Nu Image / Millennium Films,English,USA,5.6,Danny Dimbort
1684233,Welcome to the Punch,Action,Crime,2013,James McAvoy,Mark Strong,Eran Creevy,Eran Creevy,99,movie,BestFilm.eu,English,UK,6.1,Rory Aitken
1602613,Only God Forgives,Crime,Drama,2013,Ryan Gosling,Kristin Scott Thomas,Nicolas Winding Refn,Nicolas Winding Refn,90,movie,CinÌ©art,English,Denmark,5.7,Johnny Andersen
2675318,Devils of War,Action,Horror,2013,Lawrence Anthony,Jerry L. Buxbaum,Eli Dorsey,Eli Dorsey,74,movie,Automatic Entertainment,English,USA,2,NA
1333125,Movie 43,Comedy,Comedy,2013,Dennis Quaid,Greg Kinnear,Elizabeth Banks,Rocky Russo,94,movie,Alliance Films,English,USA,4.3,Marc Ambrose
1457765,The Haunting in Connecticut 2: Ghosts of Georgia,Drama,Horror,2013,Abigail Spencer,Morgana Shaw,Tom Elkins,David Coggeshall,101,movie,Cathay-Keris Films,English,USA,5.2,Paul Brooks
1911644,The Call,Crime,Thriller,2013,Halle Berry,Abigail Breslin,Brad Anderson,Richard D'Ovidio,94,movie,TriStar Pictures,English,USA,6.7,Allen Church
2093977,Crush,Horror,Thriller,2013,Sarah Bolger,Caitriona Balfe,Malik Bader,Sonny Mallhi,94,movie,FilmNation Entertainment,English,USA,5.7,Marc D. Evans
1428538,Hansel & Gretel: Witch Hunters,Action,Fantasy,2013,Jeremy Renner,Gemma Arterton,Tommy Wirkola,Tommy Wirkola,88,movie,B&H Film Distribution,English,Germany,6.1,Will Ferrell
2184339,The Purge,Horror,Sci-Fi,2013,Ethan Hawke,Lena Headey,James DeMonaco,James DeMonaco,85,movie,Finnkino,English,USA,5.6,Michael Bay
882977,Snitch,Action,Drama,2013,Dwayne Johnson,Barry Pepper,Ric Roman Waugh,Justin Haythe,112,movie,Essential Entertainment,English,USA,6.5,Tobin Armbrust
71562,The Godfather: Part II,Crime,Drama,1974,Al Pacino,Robert Duvall,Francis Ford Coppola,Francis Ford Coppola,202,movie,Paramount Pictures,English,USA,9,Francis Ford Coppola
73486,One Flew Over the Cuckoo's Nest,Drama,Drama,1975,Michael Berryman,Peter Brocco,Milos Forman,Lawrence Hauben,133,movie,United Artists,English,USA,8.7,Michael Douglas
80684,Star Wars: Episode V - The Empire Strikes Back,Action,Adventure,1980,Mark Hamill,Harrison Ford,Irvin Kershner,Leigh Brackett,124,movie,Twentieth Century Fox Film Corporation,English,USA,8.8,Jim Bloom
82971,Raiders of the Lost Ark,Action,Adventure,1981,Harrison Ford,Karen Allen,Steven Spielberg,Lawrence Kasdan,115,movie,Paramount Pictures,English,USA,8.5,Howard G. Kazanjian
78788,Apocalypse Now,Drama,War,1979,Marlon Brando,Martin Sheen,Francis Ford Coppola,John Milius,153,movie,United Artists,English,USA,8.5,John Ashley
78748,Alien,Horror,Sci-Fi,1979,Tom Skerritt,Sigourney Weaver,Ridley Scott,Dan O'Bannon,117,movie,Twentieth Century Fox Film Corporation,English,USA,8.5,Gordon Carroll
83658,Blade Runner,Sci-Fi,Thriller,1982,Harrison Ford,Rutger Hauer,Ridley Scott,Hampton Fancher,117,movie,Warner Bros.,English,USA,8.2,Charles de Lauzirika
83866,E.T. the Extra-Terrestrial,Family,Sci-Fi,1982,Dee Wallace,Henry Thomas,Steven Spielberg,Melissa Mathison,115,movie,Universal Pictures,English,USA,7.9,Kathleen Kennedy
86066,The Outsiders,Crime,Drama,1983,C. Thomas Howell,Matt Dillon,Francis Ford Coppola,Kathleen Rowell,91,movie,Warner Bros.,English,USA,7.2,Kim Aubry
86250,Scarface,Crime,Drama,1983,Al Pacino,Steven Bauer,Brian De Palma,Oliver Stone,170,movie,Universal Pictures,English,USA,8.3,Martin Bregman
86190,Star Wars: Episode VI - Return of the Jedi,Action,Adventure,1983,Mark Hamill,Harrison Ford,Richard Marquand,Lawrence Kasdan,131,movie,Twentieth Century Fox Film Corporation,English,USA,8.4,Jim Bloom
87332,Ghost Busters,Adventure,Comedy,1984,Bill Murray,Dan Aykroyd,Ivan Reitman,Dan Aykroyd,105,movie,Columbia Pictures,English,USA,7.8,Bernie Brillstein
87985,Red Dawn,Action,Drama,1984,Patrick Swayze,C. Thomas Howell,John Milius,Kevin Reynolds,114,movie,Cinema International Corporation (CIC),English,USA,6.3,Barry Beckerman
88247,The Terminator,Action,Sci-Fi,1984,Arnold Schwarzenegger,Michael Biehn,James Cameron,James Cameron,107,movie,Orion Pictures,English,UK,8.1,John Daly
93058,Full Metal Jacket,Drama,War,1987,Matthew Modine,Adam Baldwin,Stanley Kubrick,Gustav Hasford,116,movie,Warner Bros.,English,UK,8.3,Jan Harlan
95016,Die Hard,Action,Thriller,1988,Bruce Willis,Bonnie Bedelia,John McTiernan,Roderick Thorp,131,movie,Twentieth Century Fox Film Corporation,English,USA,8.2,Charles Gordon
110413,LÌ©on,Crime,Drama,1994,Jean Reno,Gary Oldman,Luc Besson,Luc Besson,110,movie,Gaumont Buena Vista International (GBVI),English,France,8.6,Claude Besson
114814,The Usual Suspects,Crime,Drama,1995,Stephen Baldwin,Gabriel Byrne,Bryan Singer,Christopher McQuarrie,106,movie,Gramercy Pictures (I),English,USA,8.6,Hans Brockmann
116629,Independence Day,Action,Adventure,1996,Will Smith,Bill Pullman,Roland Emmerich,Dean Devlin,145,movie,Twentieth Century Fox Film Corporation,English,USA,6.9,Dean Devlin
119217,Good Will Hunting,Drama,Drama,1997,Matt Damon,Robin Williams,Gus Van Sant,Matt Damon,126,movie,Miramax,English,USA,8.3,Su Armstrong
120591,Armageddon,Action,Adventure,1998,Bruce Willis,Billy Bob Thornton,Michael Bay,Jonathan Hensleigh,151,movie,Buena Vista Pictures,English,USA,6.6,Kenny Bates
120382,The Truman Show,Drama,Drama,1998,Jim Carrey,Laura Linney,Peter Weir,Andrew Niccol,103,movie,Paramount Pictures,English,USA,8.1,Edward S. Feldman
169547,American Beauty,Drama,Romance,1999,Kevin Spacey,Annette Bening,Sam Mendes,Alan Ball,122,movie,DreamWorks Distribution,English,USA,8.4,Alan Ball
142342,Big Daddy,Comedy,Drama,1999,Adam Sandler,Joey Lauren Adams,Dennis Dugan,Steve Franks,93,movie,Columbia Pictures,English,USA,6.4,Joseph M. Caracciolo
120689,The Green Mile,Crime,Drama,1999,Tom Hanks,David Morse,Frank Darabont,Stephen King,189,movie,Warner Bros.,English,USA,8.5,Frank Darabont
120616,The Mummy,Action,Adventure,1999,Brendan Fraser,Rachel Weisz,Stephen Sommers,Stephen Sommers,125,movie,Universal Pictures,English,USA,7,Patricia Carr
151804,Office Space,Comedy,Comedy,1999,Ron Livingston,Jennifer Aniston,Mike Judge,Mike Judge,89,movie,Twentieth Century Fox Film Corporation,English,USA,7.8,Daniel Rappaport
167404,The Sixth Sense,Drama,Mystery,1999,Bruce Willis,Haley Joel Osment,M. Night Shyamalan,M. Night Shyamalan,107,movie,Buena Vista Pictures,English,USA,8.2,Kathleen Kennedy
120363,Toy Story 2,Animation,Adventure,1999,Tom Hanks,Tim Allen,John Lasseter,John Lasseter,92,movie,Buena Vista Pictures,English,USA,7.9,Karen Robert Jackson
144084,American Psycho,Drama,Drama,2000,Christian Bale,Justin Theroux,Mary Harron,Bret Easton Ellis,102,movie,Lions Gate Films,English,USA,7.6,Ernie Barbarash
175142,Scary Movie,Comedy,Comedy,2000,Carmen Electra,Dave Sheridan,Keenen Ivory Wayans,Shawn Wayans,88,movie,Dimension Films,English,USA,6.2,Lisa Blum
208092,Snatch.,Comedy,Crime,2000,Benicio Del Toro,Dennis Farina,Guy Ritchie,Guy Ritchie,104,movie,Sony Pictures Entertainment (SPE),English,UK,8.3,Michael Dreyer
198781,"Monsters, Inc.",Animation,Adventure,2001,John Goodman,Billy Crystal,Pete Docter,Pete Docter,92,movie,Buena Vista Pictures,English,USA,8.1,Darla K. Anderson
120912,Men in Black II,Action,Adventure,2002,Tommy Lee Jones,Will Smith,Barry Sonnenfeld,Lowell Cunningham,88,movie,Sony Pictures Entertainment (SPE),English,USA,6.1,Marc Haimes
289765,Red Dragon,Crime,Drama,2002,Anthony Hopkins,Edward Norton,Brett Ratner,Thomas Harris,124,movie,United International Pictures (UIP),English,Germany,7.2,Andrew Z. Davis
145487,Spider-Man,Action,Adventure,2002,Tobey Maguire,Willem Dafoe,Sam Raimi,Stan Lee,121,movie,Sony Pictures Entertainment (SPE),English,USA,7.3,Avi Arad
245429,Sen to Chihiro no kamikakushi,Animation,Adventure,2001,Rumi Hiiragi,Miyu Irino,Hayao Miyazaki,Hayao Miyazaki,125,movie,Ghibli International,Japanese,Japan,8.6,Hironori Aihara
121765,Star Wars: Episode II - Attack of the Clones,Action,Adventure,2002,Ewan McGregor,Natalie Portman,George Lucas,George Lucas,142,movie,Twentieth Century Fox Film Corporation,English,USA,6.7,George Lucas
317740,The Italian Job,Action,Crime,2003,Mark Wahlberg,Charlize Theron,F. Gary Gray,Troy Kennedy-Martin,111,movie,Paramount Pictures,English,USA,7,Tim Bevan
234215,The Matrix Reloaded,Action,Sci-Fi,2003,Ray Anthony,Christine Anu,Andy Wachowski,Andy Wachowski,138,movie,Warner Bros.,English,USA,7.2,Bruce Berman
325980,Pirates of the Caribbean: The Curse of the Black Pearl,Action,Adventure,2003,Johnny Depp,Geoffrey Rush,Gore Verbinski,Ted Elliott,143,movie,"Walt Disney Company, The",English,USA,8.1,Jerry Bruckheimer
319061,Big Fish,Adventure,Drama,2003,Ewan McGregor,Albert Finney,Tim Burton,Daniel Wallace,125,movie,Sony Pictures Entertainment (SPE),English,USA,8,Bruce Cohen
266697,Kill Bill: Vol. 1,Action,Action,2003,Uma Thurman,Lucy Liu,Quentin Tarantino,Quentin Tarantino,111,movie,Miramax,English,USA,8.1,Lawrence Bender
364725,Dodgeball: A True Underdog Story,Comedy,Sport,2004,Vince Vaughn,Christine Taylor,Rawson Marshall Thurber,Rawson Marshall Thurber,92,movie,Twentieth Century Fox Film Corporation,English,USA,6.7,Stuart Cornfeld
356150,EuroTrip,Comedy,Comedy,2004,Scott Mechlowicz,Jacob Pitts,Jeff Schaffer,Alec Berg,93,movie,DreamWorks Distribution,English,USA,6.6,Alec Berg
304141,Harry Potter and the Prisoner of Azkaban,Adventure,Family,2004,Daniel Radcliffe,Richard Griffiths,Alfonso CuarÌ_n,J.K. Rowling,142,movie,Warner Bros.,English,UK,7.8,Michael Barnathan
317705,The Incredibles,Animation,Action,2004,Craig T. Nelson,Holly Hunter,Brad Bird,Brad Bird,115,movie,Buena Vista Pictures,English,USA,8,John Lasseter
374900,Napoleon Dynamite,Comedy,Comedy,2004,Jon Heder,Jon Gries,Jared Hess,Jared Hess,96,movie,Fox Searchlight Pictures,English,USA,6.9,Jeremy Coon
365748,Shaun of the Dead,Comedy,Horror,2004,Simon Pegg,Kate Ashfield,Edgar Wright,Simon Pegg,99,movie,Focus Features,English,UK,8,Tim Bevan
375679,Crash,Drama,Drama,2004,Karina Arroyave,Dato Bakhtadze,Paul Haggis,Paul Haggis,112,movie,Toronto International Film Festival,English,Germany,7.9,Don Cheadle
363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure,Family,2005,Georgie Henley,Skandar Keynes,Andrew Adamson,Ann Peacock,143,movie,Buena Vista Pictures,English,USA,6.9,Andrew Adamson
330373,Harry Potter and the Goblet of Fire,Adventure,Family,2005,Eric Sykes,Timothy Spall,Mike Newell,Steve Kloves,157,movie,Warner Bros.,English,UK,7.6,David Barron
317219,Cars,Animation,Adventure,2006,Owen Wilson,Paul Newman,John Lasseter,John Lasseter,117,movie,Buena Vista Pictures,English,USA,7.2,Darla K. Anderson
457430,El laberinto del fauno,Drama,Fantasy,2006,Ivana Baquero,Sergi LÌ_pez,Guillermo del Toro,Guillermo del Toro,118,movie,Warner Bros.,Spanish,Spain,8.2,VÌ_ctor AlbarrÌÁn
348150,Superman Returns,Action,Adventure,2006,Brandon Routh,Kate Bosworth,Bryan Singer,Michael Dougherty,154,movie,Fox-Warner,English,USA,6.1,Gilbert Adler
415306,Talladega Nights: The Ballad of Ricky Bobby,Action,Comedy,2006,Will Ferrell,John C. Reilly,Adam McKay,Will Ferrell,108,movie,Columbia Pictures,English,USA,6.6,Judd Apatow
376994,X-Men: The Last Stand,Action,Adventure,2006,Hugh Jackman,Halle Berry,Brett Ratner,Simon Kinberg,104,movie,Twentieth Century Fox Film Corporation,English,Canada,6.8,Avi Arad
440963,The Bourne Ultimatum,Action,Thriller,2007,Matt Damon,Julia Stiles,Paul Greengrass,Tony Gilroy,115,movie,Bontonfilm,English,USA,8.1,Zakaria Alaoui
337978,Live Free or Die Hard,Action,Adventure,2007,Bruce Willis,Timothy Olyphant,Len Wiseman,Mark Bomback,128,movie,20th Century Fox Netherlands,English,USA,7.2,Stephen J. Eads
477348,No Country for Old Men,Crime,Drama,2007,Tommy Lee Jones,Javier Bardem,Ethan Coen,Joel Coen,122,movie,Miramax,English,USA,8.1,Ethan Coen
382932,Ratatouille,Animation,Comedy,2007,Patton Oswalt,Ian Holm,Brad Bird,Brad Bird,111,movie,"Walt Disney Company, The",English,USA,8,John Lasseter
829482,Superbad,Comedy,Comedy,2007,Jonah Hill,Michael Cera,Greg Mottola,Seth Rogen,113,movie,Sony Pictures Entertainment (SPE),English,USA,7.6,Judd Apatow
469494,There Will Be Blood,Drama,Drama,2007,Daniel Day-Lewis,Martin Stringer,Paul Thomas Anderson,Paul Thomas Anderson,158,movie,Miramax,English,USA,8.1,Paul Thomas Anderson
489099,Jumper,Action,Adventure,2008,Hayden Christensen,Jamie Bell,Doug Liman,David S. Goyer,88,movie,20th Century Fox Netherlands,English,USA,6.1,Simon Crane
1205489,Gran Torino,Drama,Drama,2008,Clint Eastwood,Christopher Carley,Clint Eastwood,Nick Schenk,116,movie,Golden Village Pictures,English,USA,8.2,Bruce Berman
800080,The Incredible Hulk,Action,Adventure,2008,Edward Norton,Liv Tyler,Louis Leterrier,Zak Penn,112,movie,Universal Pictures,English,USA,6.9,Avi Arad
910936,Pineapple Express,Action,Comedy,2008,Seth Rogen,James Franco,David Gordon Green,Seth Rogen,111,movie,Columbia Pictures,English,USA,7,Judd Apatow
1032755,RocknRolla,Action,Crime,2008,Gerard Butler,Tom Wilkinson,Guy Ritchie,Guy Ritchie,114,movie,InterComFilm,English,UK,7.3,Martin Askew
430922,Role Models,Comedy,Comedy,2008,Seann William Scott,Paul Rudd,David Wain,Timothy Dowling,99,movie,Universal Studios,English,USA,6.9,Juan Castro
838283,Step Brothers,Comedy,Comedy,2008,Will Ferrell,John C. Reilly,Adam McKay,Will Ferrell,98,movie,Columbia Pictures,English,USA,6.9,Judd Apatow
493464,Wanted,Action,Crime,2008,James McAvoy,Morgan Freeman,Timur Bekmambetov,Michael Brandt,110,movie,Universal Pictures,English,USA,6.7,Gary Barber
1136608,District 9,Action,Sci-Fi,2009,Sharlto Copley,Jason Cope,Neill Blomkamp,Neill Blomkamp,112,movie,Audio Visual Entertainment,English,USA,8,Bill Block
417741,Harry Potter and the Half-Blood Prince,Adventure,Family,2009,Daniel Radcliffe,Michael Gambon,David Yates,Steve Kloves,153,movie,20th Century Fox,English,UK,7.5,David Barron
1197624,Law Abiding Citizen,Crime,Drama,2009,Jamie Foxx,Gerard Butler,F. Gary Gray,Kurt Wimmer,109,movie,Alfa Films,English,USA,7.4,Gerard Butler
438488,Terminator Salvation,Action,Sci-Fi,2009,Christian Bale,Sam Worthington,McG,John D. Brancato,115,movie,Warner Bros.,English,USA,6.6,Jeanne Allgood
1055369,Transformers: Revenge of the Fallen,Action,Adventure,2009,Shia LaBeouf,Megan Fox,Michael Bay,Ehren Kruger,150,movie,Bontonfilm,English,USA,6,Kenny Bates
409459,Watchmen,Action,Mystery,2009,Malin Akerman,Billy Crudup,Zack Snyder,David Hayter,162,movie,B&H Film Distribution,English,USA,7.6,Wesley Coller
988045,Sherlock Holmes,Action,Adventure,2009,Robert Downey Jr.,Jude Law,Guy Ritchie,Michael Robert Johnson,128,movie,20th Century Fox,English,USA,7.6,Bruce Berman
429493,The A-Team,Action,Adventure,2010,Liam Neeson,Bradley Cooper,Joe Carnahan,Joe Carnahan,117,movie,Twentieth Century Fox Film Corporation,English,USA,6.8,Stephen J. Cannell
1014759,Alice in Wonderland,Adventure,Family,2010,Johnny Depp,Mia Wasikowska,Tim Burton,Linda Woolverton,108,movie,Walt Disney Studios Motion Pictures,English,USA,6.5,Katterli Frauenfelder
947798,Black Swan,Drama,Thriller,2010,Natalie Portman,Mila Kunis,Darren Aronofsky,Mark Heyman,108,movie,Twentieth Century Fox Film Corporation,English,USA,8,Jon Avnet
1037705,The Book of Eli,Action,Adventure,2010,Denzel Washington,Gary Oldman,Albert Hughes,Gary Whitta,118,movie,Warner Bros.,English,USA,6.9,Brad Arensman
800320,Clash of the Titans,Action,Adventure,2010,Sam Worthington,Liam Neeson,Louis Leterrier,Travis Beacham,106,movie,Columbia TriStar Warner Filmes de Portugal,English,USA,5.8,Brenda Berrisford
